id,observed_on_string,observed_on,latitude,longitude,scientific_name,common_name
96138044,Fri Sep 24 2021 08:52:03 GMT-0400 (EDT),9/24/2021,33.95300333,-84.31442167,Trichonephila clavata,Jorō Spider
96703895,Thu Sep 30 2021 13:34:46 GMT-0400 (EDT),9/30/2021,33.95332705,-84.48613241,Trichonephila clavata,Jorō Spider
62596168,2020-10-14 6:52:47 PM EDT,10/14/2020,33.95337947,-84.38521474,Trichonephila clavata,Jorō Spider
59847891,Wed Sep 16 2020 11:36:45 GMT-0400 (EDT),9/16/2020,33.95338058,-83.48065948,Trichonephila clavata,Jorō Spider
94286283,Thu Sep 09 2021 17:58:37 GMT-0400 (EDT),9/9/2021,33.95360333,-83.36965333,Trichonephila clavata,Jorō Spider
96258347,Sun Sep 26 2021 11:13:17 GMT-0400 (EDT),9/26/2021,33.95372833,-84.34653667,Trichonephila clavata,Jorō Spider
96773334,Fri Oct 01 2021 07:48:40 GMT-0400 (EDT),10/1/2021,33.95405333,-84.32798,Trichonephila clavata,Jorō Spider
63015179,Mon Oct 19 2020 11:38:06 GMT-0400 (EDT),10/19/2020,33.95415,-83.43595833,Trichonephila clavata,Jorō Spider
92711893,8/27/2021 16:40,8/27/2021,33.95445097,-83.370388,Trichonephila clavata,Jorō Spider
94635978,Sun Sep 12 2021 17:38:50 GMT -0400 (EDT),9/12/2021,33.95447159,-83.40245819,Trichonephila clavata,Jorō Spider
98811462,Wed Oct 20 2021 14:32:50 GMT-0400 (EDT),10/20/2021,33.95483125,-83.47986127,Trichonephila clavata,Jorō Spider
61201867,Sun Sep 27 2020 12:55:49 GMT-0400 (EDT),9/27/2020,33.95506383,-83.73040121,Trichonephila clavata,Jorō Spider
63642993,2020-10-27T12:25:23-04:00,10/27/2020,33.95508987,-83.40541815,Trichonephila clavata,Jorō Spider
95676778,Tue Sep 21 2021 13:50:33 GMT-0400 (EDT),9/21/2021,33.95518102,-84.33157351,Trichonephila clavata,Jorō Spider
96138366,Wed Sep 22 2021 08:28:23 GMT-0400 (EDT),9/22/2021,33.95533333,-84.33258,Trichonephila clavata,Jorō Spider
96138419,Wed Sep 22 2021 08:32:39 GMT-0400 (EDT),9/22/2021,33.95563833,-84.33235833,Trichonephila clavata,Jorō Spider
97189127,Mon Oct 04 2021 18:11:45 GMT-0400 (EDT),10/4/2021,33.95567167,-84.20690333,Trichonephila clavata,Jorō Spider
95677524,Tue Sep 21 2021 13:56:44 GMT-0400 (EDT),9/21/2021,33.95578561,-84.3311046,Trichonephila clavata,Jorō Spider
96138504,Wed Sep 22 2021 08:37:11 GMT-0400 (EDT),9/22/2021,33.95595833,-84.332375,Trichonephila clavata,Jorō Spider
62117566,2020-10-09 11:47:17 AM EDT,10/9/2020,33.95596912,-83.34458783,Trichonephila clavata,Jorō Spider
96138580,Wed Sep 22 2021 08:43:56 GMT-0400 (EDT),9/22/2021,33.95613667,-84.33252833,Trichonephila clavata,Jorō Spider
89249516,Fri Jul 30 2021 18:14:45 GMT-0400 (EDT),7/30/2021,33.95615,-83.38483667,Trichonephila clavata,Jorō Spider
89578174,Fri Jul 30 2021 18:15:02 GMT-0400 (EDT),7/30/2021,33.95615,-83.38483667,Trichonephila clavata,Jorō Spider
96609025,Wed Sep 29 2021 15:07:17 GMT-0400 (EDT),9/29/2021,33.95618525,-84.33290839,Trichonephila clavata,Jorō Spider
96138696,Wed Sep 22 2021 08:46:01 GMT-0400 (EDT),9/22/2021,33.95618833,-84.33252,Trichonephila clavata,Jorō Spider
99933719,8/29/2021 10:08,8/29/2021,33.95620885,-83.9879626,Trichonephila clavata,Jorō Spider
61391808,2020/09/26 1:35 PM EDT,9/26/2020,33.9562149,-83.9879625,Trichonephila clavata,Jorō Spider
96138983,Wed Sep 22 2021 08:52:36 GMT-0400 (EDT),9/22/2021,33.95626333,-84.33257167,Trichonephila clavata,Jorō Spider
95678371,Tue Sep 21 2021 14:03:38 GMT-0400 (EDT),9/21/2021,33.95628125,-84.33246094,Trichonephila clavata,Jorō Spider
96138847,Wed Sep 22 2021 08:49:25 GMT-0400 (EDT),9/22/2021,33.95631667,-84.332595,Trichonephila clavata,Jorō Spider
96139122,Wed Sep 22 2021 08:58:02 GMT-0400 (EDT),9/22/2021,33.95639667,-84.33274667,Trichonephila clavata,Jorō Spider
98911909,10/21/2021 16:10,10/21/2021,33.9564202,-83.9879626,Trichonephila clavata,Jorō Spider
61202547,Sat Sep 26 2020 13:23:02 GMT-0400 (EDT),9/26/2020,33.95647751,-83.73032707,Trichonephila clavata,Jorō Spider
34207339,2019-10-11 11:38:34 AM EDT,10/11/2019,33.9565773,-83.40053558,Trichonephila clavata,Jorō Spider
90675500,Tue Aug 10 2021 12:55:35 GMT -0400 (EDT),8/10/2021,33.95667267,-84.33327484,Trichonephila clavata,Jorō Spider
95678088,Tue Sep 21 2021 14:00:04 GMT-0400 (EDT),9/21/2021,33.95678209,-84.33232819,Trichonephila clavata,Jorō Spider
95657574,Tue Sep 21 2021 10:11:35 GMT-0400 (EDT),9/21/2021,33.956805,-84.3329,Trichonephila clavata,Jorō Spider
95678317,Tue Sep 21 2021 14:02:13 GMT-0400 (EDT),9/21/2021,33.9568055,-84.3324132,Trichonephila clavata,Jorō Spider
34991584,2019-10-14 11:00:50 AM EDT,10/14/2019,33.95689392,-83.47952271,Trichonephila clavata,Jorō Spider
96137367,Wed Sep 22 2021 14:24:42 GMT-0400 (EDT),9/22/2021,33.95750833,-84.33826333,Trichonephila clavata,Jorō Spider
96275401,Sat Sep 25 2021 16:36:10 GMT-0400 (EDT),9/25/2021,33.95757363,-84.338529,Trichonephila clavata,Jorō Spider
98036958,Tue Oct 12 2021 15:50:16 GMT-0400 (EDT),10/12/2021,33.95771333,-84.339355,Trichonephila clavata,Jorō Spider
100164790,Fri Oct 22 2021 13:15:29 GMT-0400 (EDT),10/22/2021,33.95777833,-83.3658,Trichonephila clavata,Jorō Spider
96275252,Sun Sep 26 2021 14:46:02 GMT-0400 (EDT),9/26/2021,33.95777903,-84.33899595,Trichonephila clavata,Jorō Spider
64120357,2020-10-31 1:49:22 PM EDT,10/31/2020,33.95810352,-83.42915788,Trichonephila clavata,Jorō Spider
57908177,2020-08-28 3:59:31 PM EDT,8/28/2020,33.95830556,-83.45573056,Trichonephila clavata,Jorō Spider
58279837,2020-09-01 5:15:56 PM EDT,9/1/2020,33.95846854,-83.52049934,Trichonephila clavata,Jorō Spider
33764939,Wed Oct 02 2019 15:14:57 GMT-0400 (EDT),10/2/2019,33.95852852,-83.43777829,Trichonephila clavata,Jorō Spider
95653579,Tue Sep 14 2021 15:06:00 GMT-0400 (EDT),9/14/2021,33.9589,-84.28426333,Trichonephila clavata,Jorō Spider
97052284,Sun Oct 03 2021 13:16:47 GMT-0400 (EDT),10/3/2021,33.95906167,-84.28427167,Trichonephila clavata,Jorō Spider
92573734,8/26/2021 10:43,8/26/2021,33.96002222,-83.40758333,Trichonephila clavata,Jorō Spider
92395024,8/24/2021 16:01,8/24/2021,33.9602,-83.40727222,Trichonephila clavata,Jorō Spider
86640799,2021/07/08 8:33 PM EDT,7/8/2021,33.96025041,-83.37560628,Trichonephila clavata,Jorō Spider
98924783,10/18/2021,10/18/2021,33.960533,-83.736,Trichonephila clavata,Jorō Spider
96945425,Thu Aug 26 2021 18:09:30 GMT-0400 (EDT),8/26/2021,33.96096333,-83.44018667,Trichonephila clavata,Jorō Spider
58838837,Mon Sep 07 2020 10:38:25 GMT-0400 (EDT),9/7/2020,33.961105,-84.12184167,Trichonephila clavata,Jorō Spider
91348967,2021/08/10 9:13 PM EDT,8/10/2021,33.96151643,-83.37523985,Trichonephila clavata,Jorō Spider
61439936,2020-10-01 5:41:07 PM EDT,10/1/2020,33.961773,-83.73435897,Trichonephila clavata,Jorō Spider
94874565,Tue Sep 14 2021 18:30:13 GMT -0400 (EDT),9/14/2021,33.96179962,-84.07108307,Trichonephila clavata,Jorō Spider
90673478,Sun Aug 08 2021 09:32:03 GMT-0400 (EDT),8/8/2021,33.96250278,-83.35587642,Trichonephila clavata,Jorō Spider
62437936,2020-10-12 11:12:15 AM EDT,10/12/2020,33.96264889,-83.43909056,Trichonephila clavata,Jorō Spider
97566980,2021-10-08 12:28:47 PM EDT,10/8/2021,33.96277119,-84.04033441,Trichonephila clavata,Jorō Spider
65346998,10/14/2020,10/14/2020,33.9629,-83.7304,Trichonephila clavata,Jorō Spider
91175324,2021/08/14 11:43 AM EDT,8/14/2021,33.96297736,-84.36294852,Trichonephila clavata,Jorō Spider
93910834,Mon Sep 06 2021 16:41:23 GMT-0400 (EDT),9/6/2021,33.96330331,-83.38335647,Trichonephila clavata,Jorō Spider
65350941,10/14/2020,10/14/2020,33.9635,-83.72715,Trichonephila clavata,Jorō Spider
99649680,10/18/2021,10/18/2021,33.9639,-83.727833,Trichonephila clavata,Jorō Spider
89906802,Mon Aug 02 2021 10:57:27 GMT-0400 (EDT),8/2/2021,33.96394421,-83.42465152,Trichonephila clavata,Jorō Spider
91304611,Sun Aug 15 2021 15:06:45 GMT-0400 (EDT),8/15/2021,33.96399669,-83.3951053,Trichonephila clavata,Jorō Spider
35088827,9/13/2018,9/13/2018,33.9642,-83.732,Trichonephila clavata,Jorō Spider
65354446,10/14/2020,10/14/2020,33.96425,-83.72935,Trichonephila clavata,Jorō Spider
62054586,2020-10-08 3:28:47 PM EDT,10/8/2020,33.9643169,-83.8186289,Trichonephila clavata,Jorō Spider
35172339,10/27/2019,10/27/2019,33.96435,-83.729217,Trichonephila clavata,Jorō Spider
97678469,Sat Oct 09 2021 14:46:12 GMT-0400 (EDT),10/9/2021,33.96478667,-83.34658833,Trichonephila clavata,Jorō Spider
97678532,Sat Oct 09 2021 14:46:42 GMT-0400 (EDT),10/9/2021,33.96494667,-83.34668667,Trichonephila clavata,Jorō Spider
60103382,Sat Sep 19 2020 11:06:52 GMT-0400 (EDT),9/19/2020,33.96515,-83.35820833,Trichonephila clavata,Jorō Spider
61440050,2020-10-01 6:10:54 PM EDT,10/1/2020,33.965839,-83.736401,Trichonephila clavata,Jorō Spider
63511176,2020-10-25T15:52:57-04:00,10/25/2020,33.96593157,-83.41516595,Trichonephila clavata,Jorō Spider
62114426,2020-10-09T11:03:38-04:00,10/9/2020,33.96601163,-83.2798202,Trichonephila clavata,Jorō Spider
97212341,10/3/2021 15:56,10/3/2021,33.9660413,-84.5891551,Trichonephila clavata,Jorō Spider
96077387,Sat Sep 25 2021 09:19:40 GMT -0400 (EDT),9/25/2021,33.96622467,-83.38936615,Trichonephila clavata,Jorō Spider
63727639,2020-10-26 4:04:54 PM EDT,10/26/2020,33.96659107,-83.40282831,Trichonephila clavata,Jorō Spider
60465020,2020-09-22 2:18:34 PM EDT,9/22/2020,33.96681397,-83.71709097,Trichonephila clavata,Jorō Spider
84209413,Wed Jun 23 2021 14:30:16 GMT-0400 (EDT),6/23/2021,33.96716644,-83.42912318,Trichonephila clavata,Jorō Spider
95329377,Sat Sep 18 2021 16:23:32 GMT -0400 (EDT),9/18/2021,33.96763611,-84.04685974,Trichonephila clavata,Jorō Spider
33815943,10/3/2019,10/3/2019,33.96785,-83.72795,Trichonephila clavata,Jorō Spider
64884717,9/28/2020,9/28/2020,33.968017,-83.727883,Trichonephila clavata,Jorō Spider
99509144,Wed Oct 13 2021 17:12:34 GMT-0500 (CDT),10/13/2021,33.96802167,-83.72476167,Trichonephila clavata,Jorō Spider
62430629,Sun Oct 11 2020 17:43:46 GMT-0400 (EDT),10/11/2020,33.96811547,-83.28724238,Trichonephila clavata,Jorō Spider
34508721,10/17/2019,10/17/2019,33.96883181,-83.7289233,Trichonephila clavata,Jorō Spider
94632196,Sun Sep 12 2021 15:17:08 GMT-0400 (EDT),9/12/2021,33.96885033,-83.7297898,Trichonephila clavata,Jorō Spider
63721540,9/18/2020,9/18/2020,33.96895,-83.728567,Trichonephila clavata,Jorō Spider
98900811,Thu Oct 21 2021 14:10:10 GMT-0400 (EDT),10/21/2021,33.96897467,-84.06411631,Trichonephila clavata,Jorō Spider
97146737,10/3/2021 14:19,10/3/2021,33.96905556,-83.38644722,Trichonephila clavata,Jorō Spider
99592896,Thu Oct 14 2021 17:34:55 GMT-0500 (CDT),10/14/2021,33.96914667,-83.72366333,Trichonephila clavata,Jorō Spider
94360475,Fri Sep 10 2021 14:28:10 GMT -0400 (EDT),9/10/2021,33.96956253,-83.61183167,Trichonephila clavata,Jorō Spider
97471659,Thu Oct 07 2021 14:54:37 GMT-0400 (EDT),10/7/2021,33.9695675,-84.44943677,Trichonephila clavata,Jorō Spider
97132611,Mon Oct 04 2021 06:57:45 GMT-0400 (EDT),10/4/2021,33.96967803,-84.44941291,Trichonephila clavata,Jorō Spider
61260185,9/8/2020,9/8/2020,33.969717,-83.7294,Trichonephila clavata,Jorō Spider
61260456,9/8/2020,9/8/2020,33.969717,-83.7294,Trichonephila clavata,Jorō Spider
64954626,10/5/2020,10/5/2020,33.969733,-83.729367,Trichonephila clavata,Jorō Spider
97470326,Thu Oct 07 2021 14:43:40 GMT-0400 (EDT),10/7/2021,33.96976371,-84.44940389,Trichonephila clavata,Jorō Spider
60226017,9/1/2020,9/1/2020,33.969767,-83.729383,Trichonephila clavata,Jorō Spider
96588205,9/28/2021,9/28/2021,33.969833,-83.7294,Trichonephila clavata,Jorō Spider
67970243,11/12/2020,11/12/2020,33.969867,-83.729383,Trichonephila clavata,Jorō Spider
32654895,9/13/2019,9/13/2019,33.96989005,-83.72585946,Trichonephila clavata,Jorō Spider
33400953,9/25/2019,9/25/2019,33.970079,-83.729508,Trichonephila clavata,Jorō Spider
87327205,7/12/2021,7/12/2021,33.9704,-83.729667,Trichonephila clavata,Jorō Spider
87327850,7/12/2021,7/12/2021,33.9704,-83.729667,Trichonephila clavata,Jorō Spider
33808958,10/3/2019,10/3/2019,33.970467,-83.729733,Trichonephila clavata,Jorō Spider
33811530,10/3/2019,10/3/2019,33.970467,-83.729633,Trichonephila clavata,Jorō Spider
34206970,10/9/2019,10/9/2019,33.970467,-83.729633,Trichonephila clavata,Jorō Spider
52940191,7/10/2020,7/10/2020,33.970467,-83.729633,Trichonephila clavata,Jorō Spider
34207739,10/9/2019,10/9/2019,33.97055,-83.7297,Trichonephila clavata,Jorō Spider
99112563,10/23/2021 14:08,10/23/2021,33.9705705,-84.48100308,Trichonephila clavata,Jorō Spider
99112181,10/23/2021 14:05,10/23/2021,33.97059358,-84.48097678,Trichonephila clavata,Jorō Spider
99593225,Thu Oct 14 2021 17:48:09 GMT-0500 (CDT),10/14/2021,33.97066333,-83.72448,Trichonephila clavata,Jorō Spider
34848009,10/23/2019,10/23/2019,33.970683,-83.729617,Trichonephila clavata,Jorō Spider
61439096,2020-10-01 4:30:11 PM EDT,10/1/2020,33.97074597,-83.72421097,Trichonephila clavata,Jorō Spider
97242282,Tue Oct 05 2021 09:47:45 GMT -0400 (EDT),10/5/2021,33.97075653,-84.12586212,Trichonephila clavata,Jorō Spider
33439334,9/25/2019,9/25/2019,33.970867,-83.72965,Trichonephila clavata,Jorō Spider
56738646,Mon Aug 17 2020 09:42:15 GMT-0400 (EDT),8/17/2020,33.9708948,-83.37468008,Trichonephila clavata,Jorō Spider
67530426,10/26/2020,10/26/2020,33.970933,-83.729583,Trichonephila clavata,Jorō Spider
67532195,10/26/2020,10/26/2020,33.970933,-83.729533,Trichonephila clavata,Jorō Spider
99820716,10/9/2021 13:37,10/9/2021,33.97122685,-84.37920101,Trichonephila clavata,Jorō Spider
92247741,7/23/2021 9:33,7/23/2021,33.9715024,-84.38125089,Trichonephila clavata,Jorō Spider
64971469,10/5/2020,10/5/2020,33.971667,-83.729967,Trichonephila clavata,Jorō Spider
34882196,10/23/2019,10/23/2019,33.9717,-83.730217,Trichonephila clavata,Jorō Spider
63725125,9/18/2020,9/18/2020,33.9718,-83.73035,Trichonephila clavata,Jorō Spider
59165741,Thu Sep 10 2020 17:26:59 GMT-0400 (EDT),9/10/2020,33.97180333,-83.40145333,Trichonephila clavata,Jorō Spider
66025594,11/16/2020,11/16/2020,33.971917,-83.730333,Trichonephila clavata,Jorō Spider
34881303,10/23/2019,10/23/2019,33.972067,-83.730217,Trichonephila clavata,Jorō Spider
33424862,9/25/2019,9/25/2019,33.97275,-83.73075,Trichonephila clavata,Jorō Spider
94768573,Mon Sep 13 2021 19:42:06 GMT-0400 (EDT),9/13/2021,33.97284203,-83.57900824,Trichonephila clavata,Jorō Spider
100259597,11/1/2021,11/1/2021,33.972883,-83.731583,Trichonephila clavata,Jorō Spider
100259770,11/1/2021,11/1/2021,33.972883,-83.731583,Trichonephila clavata,Jorō Spider
56956263,Wed Aug 19 2020 11:34:02 GMT-0400 (EDT),8/19/2020,33.97291667,-83.4003,Trichonephila clavata,Jorō Spider
34878018,10/23/2019,10/23/2019,33.972983,-83.731783,Trichonephila clavata,Jorō Spider
35339863,11/4/2019,11/4/2019,33.972983,-83.731033,Trichonephila clavata,Jorō Spider
35340011,11/4/2019 15:34,11/4/2019,33.972983,-83.731033,Trichonephila clavata,Jorō Spider
33809183,10/3/2019,10/3/2019,33.973,-83.731033,Trichonephila clavata,Jorō Spider
33809423,10/3/2019,10/3/2019,33.973017,-83.731067,Trichonephila clavata,Jorō Spider
34877619,10/23/2019,10/23/2019,33.973017,-83.7323,Trichonephila clavata,Jorō Spider
32613473,Thu Sep 12 2019 18:07:22 GMT-0400 (EDT),9/12/2019,33.97304637,-83.28361747,Trichonephila clavata,Jorō Spider
63912567,9/18/2020,9/18/2020,33.97305,-83.731267,Trichonephila clavata,Jorō Spider
63912836,9/18/2020,9/18/2020,33.97305,-83.731267,Trichonephila clavata,Jorō Spider
32554912,9/11/2019,9/11/2019,33.973053,-83.731099,Trichonephila clavata,Jorō Spider
32555235,9/11/2019,9/11/2019,33.973053,-83.731099,Trichonephila clavata,Jorō Spider
89073075,7/21/2021,7/21/2021,33.973067,-83.731183,Trichonephila clavata,Jorō Spider
64896581,9/28/2020,9/28/2020,33.973133,-83.73115,Trichonephila clavata,Jorō Spider
33437986,9/25/2019,9/25/2019,33.973167,-83.731267,Trichonephila clavata,Jorō Spider
68559880,11/27/2020,11/27/2020,33.973167,-83.731333,Trichonephila clavata,Jorō Spider
90085845,8/2/2021,8/2/2021,33.973167,-83.731167,Trichonephila clavata,Jorō Spider
34878383,10/23/2019,10/23/2019,33.973183,-83.731483,Trichonephila clavata,Jorō Spider
94428336,Sat Sep 11 2021 08:33:52 GMT-0400 (EDT),9/11/2021,33.97319378,-84.20708994,Trichonephila clavata,Jorō Spider
91440856,8/9/2021,8/9/2021,33.9732,-83.731317,Trichonephila clavata,Jorō Spider
100258080,11/1/2021,11/1/2021,33.973217,-83.730967,Trichonephila clavata,Jorō Spider
66025107,11/16/2020,11/16/2020,33.973233,-83.731217,Trichonephila clavata,Jorō Spider
33428374,9/25/2019,9/25/2019,33.9733,-83.731033,Trichonephila clavata,Jorō Spider
33428816,9/25/2019,9/25/2019,33.9733,-83.731033,Trichonephila clavata,Jorō Spider
66024926,11/16/2020,11/16/2020,33.97335,-83.731267,Trichonephila clavata,Jorō Spider
33429139,9/25/2019,9/25/2019,33.973383,-83.731017,Trichonephila clavata,Jorō Spider
33809592,10/3/2019,10/3/2019,33.973383,-83.731033,Trichonephila clavata,Jorō Spider
94925805,Wed Sep 15 2021 09:43:07 GMT-0400 (EDT),9/15/2021,33.97342,-83.39793667,Trichonephila clavata,Jorō Spider
29029947,7/16/2019 20:36,7/16/2019,33.973433,-83.731067,Trichonephila clavata,Jorō Spider
33430689,9/25/2019,9/25/2019,33.973433,-83.731183,Trichonephila clavata,Jorō Spider
29393337,7/22/2019,7/22/2019,33.973442,-83.731115,Trichonephila clavata,Jorō Spider
92022997,8/21/2021 17:32,8/21/2021,33.97354306,-84.23029576,Trichonephila clavata,Jorō Spider
94621953,9/12/2021 15:53,9/12/2021,33.97369471,-84.23014519,Trichonephila clavata,Jorō Spider
58094674,2020-08-30 5:45:30 PM EDT,8/30/2020,33.97375387,-84.24625221,Trichonephila clavata,Jorō Spider
57936642,Sat Aug 29 2020 09:27:36 GMT-0400 (EDT),8/29/2020,33.97376394,-83.4538901,Trichonephila clavata,Jorō Spider
92406346,Tue Aug 24 2021 08:22:21 GMT-0400 (EDT),8/24/2021,33.97396544,-84.38354275,Trichonephila clavata,Jorō Spider
97817674,10/10/2021 16:34,10/10/2021,33.97399146,-84.14614789,Trichonephila clavata,Jorō Spider
61439019,2020-10-01 4:22:19 PM EDT,10/1/2020,33.974026,-83.72312397,Trichonephila clavata,Jorō Spider
92406413,Tue Aug 24 2021 08:30:20 GMT-0400 (EDT),8/24/2021,33.97409989,-84.38291994,Trichonephila clavata,Jorō Spider
67533246,2020/10/26 3:39 PM EDT,10/26/2020,33.9741,-83.7311,Trichonephila clavata,Jorō Spider
67533487,10/26/2020,10/26/2020,33.974117,-83.7312,Trichonephila clavata,Jorō Spider
100260061,11/1/2021,11/1/2021,33.974283,-83.731567,Trichonephila clavata,Jorō Spider
55910805,2020-08-09T09:56:41-04:00,8/9/2020,33.97439294,-84.37899046,Trichonephila clavata,Jorō Spider
98619109,10/18/2021 12:52,10/18/2021,33.97451508,-83.44803302,Trichonephila clavata,Jorō Spider
92406747,Tue Aug 24 2021 08:59:01 GMT-0400 (EDT),8/24/2021,33.97473267,-84.37830652,Trichonephila clavata,Jorō Spider
100258285,11/1/2021,11/1/2021,33.974767,-83.731317,Trichonephila clavata,Jorō Spider
65081641,10/5/2020,10/5/2020,33.975083,-83.731717,Trichonephila clavata,Jorō Spider
63103697,2020/10/17 9:11 AM EDT,10/17/2020,33.97516399,-83.72332924,Trichonephila clavata,Jorō Spider
68516022,11/18/2020,11/18/2020,33.975183,-83.731842,Trichonephila clavata,Jorō Spider
92726299,Fri Aug 27 2021 19:58:21 GMT -0400 (EDT),8/27/2021,33.97518539,-84.20010376,Trichonephila clavata,Jorō Spider
99664921,10/20/2021,10/20/2021,33.975283,-83.732067,Trichonephila clavata,Jorō Spider
91744950,Thu Aug 19 2021 10:39:07 GMT-0400 (EDT),8/19/2021,33.97558729,-84.37808217,Trichonephila clavata,Jorō Spider
95442948,Sun Sep 19 2021 15:43:14 GMT-0400 (EDT),9/19/2021,33.97566184,-84.18798224,Trichonephila clavata,Jorō Spider
99079593,Sat Oct 23 2021 08:49:51 GMT-0400 (EDT),10/23/2021,33.97596333,-83.3806,Trichonephila clavata,Jorō Spider
98619954,Thu Sep 23 2021 11:33:18 GMT-0400 (EDT),9/23/2021,33.97598772,-84.38424945,Trichonephila clavata,Jorō Spider
61698132,2020-10-04 2:49:21 PM EDT,10/4/2020,33.97615059,-83.73482611,Trichonephila clavata,Jorō Spider
96824259,Fri Oct 01 2021 16:57:05 GMT-0400 (EDT),10/1/2021,33.97625098,-83.41304031,Trichonephila clavata,Jorō Spider
95484108,Fri Sep 17 2021 10:57:57 GMT-0500 (CDT),9/17/2021,33.97641333,-83.73499167,Trichonephila clavata,Jorō Spider
34509517,10/17/2019,10/17/2019,33.976467,-83.733383,Trichonephila clavata,Jorō Spider
34510168,10/17/2019,10/17/2019,33.976529,-83.733485,Trichonephila clavata,Jorō Spider
100510034,11/7/2021 12:07,11/7/2021,33.97716818,-83.73513733,Trichonephila clavata,Jorō Spider
33653550,Fri Sep 27 2019 11:53:41 GMT-0400 (EDT),9/27/2019,33.97723471,-84.0001652,Trichonephila clavata,Jorō Spider
94604972,Sun Sep 12 2021 14:05:30 GMT -0400 (EDT),9/12/2021,33.97743607,-84.44192505,Trichonephila clavata,Jorō Spider
34400330,Sun Oct 13 2019 20:08:02 GMT-0400 (EDT),10/13/2019,33.97760206,-84.02556609,Trichonephila clavata,Jorō Spider
95824451,Wed Sep 22 2021 16:02:41 GMT-0400 (EDT),9/22/2021,33.97823549,-84.00671217,Trichonephila clavata,Jorō Spider
92793946,Sat Aug 28 2021 12:13:28 GMT-0400 (EDT),8/28/2021,33.97841667,-84.36216667,Trichonephila clavata,Jorō Spider
95787841,Wed Sep 22 2021 16:01:44 GMT-0400 (EDT),9/22/2021,33.97868339,-84.00680264,Trichonephila clavata,Jorō Spider
57834373,Thu Aug 27 2020 17:29:54 GMT-0400 (EDT),8/27/2020,33.9788291,-83.42667332,Trichonephila clavata,Jorō Spider
95789679,Wed Sep 22 2021 16:01:55 GMT-0400 (EDT),9/22/2021,33.97909674,-84.00659104,Trichonephila clavata,Jorō Spider
64563067,2020-11-08 12:07:00 PM EST,11/8/2020,33.97919068,-83.73261865,Trichonephila clavata,Jorō Spider
95812726,Wed Sep 22 2021 17:59:47 GMT-0400 (EDT),9/22/2021,33.97922167,-84.00457778,Trichonephila clavata,Jorō Spider
93609861,Sat Sep 04 2021 13:42:31 GMT-0400 (EDT),9/4/2021,33.97922833,-83.99866333,Trichonephila clavata,Jorō Spider
95798784,Wed Sep 22 2021 17:59:21 GMT-0400 (EDT),9/22/2021,33.97923468,-84.0041145,Trichonephila clavata,Jorō Spider
64555340,Mon Nov 09 2020 07:44:13 GMT-0500 (EST),11/9/2020,33.97930328,-83.73244817,Trichonephila clavata,Jorō Spider
99546491,10/27/2021 10:56,10/27/2021,33.97930717,-83.99843127,Trichonephila clavata,Jorō Spider
34129742,Wed Oct 09 2019 15:08:24 GMT-0400 (EDT),10/9/2019,33.97958243,-83.73001551,Trichonephila clavata,Jorō Spider
34038423,2019-10-07 3:09:00 PM EDT,10/7/2019,33.97993078,-83.73228438,Trichonephila clavata,Jorō Spider
98164401,2021/10/13 8:21 AM EDT,10/13/2021,33.9799796,-84.0044409,Trichonephila clavata,Jorō Spider
98164898,2021/10/13 11:28 AM EDT,10/13/2021,33.9799796,-84.0044409,Trichonephila clavata,Jorō Spider
96823436,Thu Sep 30 2021 09:30:00 GMT-0400 (EDT),9/30/2021,33.97999552,-84.22202147,Trichonephila clavata,Jorō Spider
99379322,10/25/2021 13:37,10/25/2021,33.98006697,-84.00279397,Trichonephila clavata,Jorō Spider
61438548,2020-10-01 3:49:51 PM EDT,10/1/2020,33.98025897,-83.73183897,Trichonephila clavata,Jorō Spider
61523188,Fri Oct 02 2020 07:45:33 GMT-0400 (EDT),10/2/2020,33.98028427,-84.02864088,Trichonephila clavata,Jorō Spider
99373534,Mon Oct 25 2021 14:44:22 GMT-0400 (EDT),10/25/2021,33.98043833,-84.00550833,Trichonephila clavata,Jorō Spider
57782211,Thu Aug 27 2020 15:55:29 GMT-0400 (EDT),8/27/2020,33.98053178,-83.73201389,Trichonephila clavata,Jorō Spider
95797271,Wed Sep 22 2021 17:17:39 GMT-0400 (EDT),9/22/2021,33.98057167,-84.00403612,Trichonephila clavata,Jorō Spider
64555273,Mon Nov 09 2020 07:14:38 GMT-0500 (EST),11/9/2020,33.98064914,-83.73199613,Trichonephila clavata,Jorō Spider
33154636,Sat Sep 21 2019 17:01:11 GMT-0400 (EDT),9/21/2019,33.98068263,-84.12382068,Trichonephila clavata,Jorō Spider
61438597,2020-10-01 3:55:36 PM EDT,10/1/2020,33.98079297,-83.73182797,Trichonephila clavata,Jorō Spider
33154858,Sat Sep 21 2019 17:04:29 GMT-0400 (EDT),9/21/2019,33.98081549,-84.12381548,Trichonephila clavata,Jorō Spider
33155076,Sat Sep 21 2019 17:04:22 GMT-0400 (EDT),9/21/2019,33.9808429,-84.12371274,Trichonephila clavata,Jorō Spider
61438675,2020-10-01 3:56:46 PM EDT,10/1/2020,33.980859,-83.731789,Trichonephila clavata,Jorō Spider
58746871,2020-09-06 2:26:01 PM EDT,9/6/2020,33.98110962,-84.14944458,Trichonephila clavata,Jorō Spider
84786848,2021/06/26 6:08 PM EDT,6/26/2021,33.98122637,-83.38051397,Trichonephila clavata,Jorō Spider
